AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB7AP0KY270733-40AURJ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8BV3LY217366-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJPSBXKL323910-09BYKK,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNAXUEG6PL248349-BPL8803,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3KPF24AD2PE594816-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNAXUEV8NL200833-70BYPB,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNAXUEG5PL183199-9EOG184,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8CVXNY255601-ZJZ553,N
AP_VISVEH_DETAIL_01_20240808011330.dat,4T1DAACK5SU528559-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,4T1DAACK9SU035127-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,4T1G11AK5NU622851-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJPSB6LL171531-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJNSB9KL217775-QNCZ09,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJKSB6LL277576-96AURE,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJLSB6LL332288-JKHW45,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8CV1NY241795-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNAXUEV5NL193677-KCKR67,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8CV8MY254865-NFTS67,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3KPF24AD2PE527231-REC3003,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNKBCR46MS532496-JKAG17,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNKBHR47NS182200-KEY328,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8CV0PY222304-9DOJ037,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3KPA24AD2NE433129-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG3NH250179-9DEU147,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV1RN390948-EUQ8281,N
AP_VISVEH_DETAIL_01_20240808011330.dat,19XFC2F69LE011048-03DEDL,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV8PN338133-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CCABG3NH190744-RAUS74,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG5NH161097-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV0MN389752-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV0PN377444-KBB2745,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4EW2PN356733-SWJ5494,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBGXNH212514-VLB4922,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXHG9NH247911-05BLDR,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG7NH212518-SCC8021,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N6ED1EK0PN665517-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N6ED1EJ4RN674019-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,19XFC1F30LE205578-EVQB43,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV6PN339040-34DECV,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CCABG3NH130818-BGJJ95,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DVXPN372431-9FIN409,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG7NH212549-9EOJ708,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FB3DX0P0148147-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKFKD6PR446110-DOEW11,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBGXNH152282-KEX652,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKSKD5PR345584-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FB1RX8P0157966-CWV2460,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV5RN308428-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXHG7NH250306-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKFKDXPR325581-CFD4531,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1VWSA7A33NC004697-LDLG94,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG7NH200661-CUL8553,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDZBT1NH234362-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXHG0NH156929-BR16MY,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYFZCR43LF085113-BR16PS,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKDKD5NR256090-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST1PF139957-BMM6360,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYKPDRS4PZ143498-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,19UUB1F34LA008332-BR32SA,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG7NH196675-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CCADGXNH236843-SGY0285,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDZJG1PH549198-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5STXNF133118-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FW6S07P4147257-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKNKD5PR398691-LCF2428,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FB3DX3P0142455-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FW6S07N4128026-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG9NH192563-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV3RN327589-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV0MN409272-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDXBG4NH165769-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N6ED1EJXPN664169-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CCABT5NH236667-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4AA6CV9LC385126-9697AR,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST4NF124396-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9NF166806-BRFE70,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST6NF178315-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9PF163066-RRSX31,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7PF131328-EPU0154,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST0NF193103-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FW6S04P4164355-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BVXPN312961-AF25KI,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKFKD4PR141771-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7LF039999-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKFKD3PR264185-JBGI31,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST4LF100564-NFRF90,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKSKD9PR463962-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST1PF181819-KFB1868,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKSKD9PR524193-ETW2006,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST0NF133063-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST2NF177386-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYFZDR43PF137755-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYS4EKL7PR171541-KBT2297,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYKPDRS2PZ145332-G189VE,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5STXPF243332-BHWG62,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV2PN313280-TVP6978,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV2KC236107-CWC8881,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV5NN389945-8ZTT595,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F38LA073123-9FYM353,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1FB3DX0P0144521-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GNSKFKD1PR500560-BNXX54,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1GYKPCRS3PZ174543-CWA6436,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST0RF197061-9KLM504,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV4PN345826-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7NF180929-KBT1482,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV8KN311316-8ZRY586,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BVXLC141232-63AUMQ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV5PN329778-E4D394,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CV8NN314171-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CW2PN365242-BPD8776,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV0PN334984-80DZKB,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CV9MN386706-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CV8LC229940-KCQP01,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F4XMA053031-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST5NF133169-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9RF223222-WZS824,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,19XFC2F62KE007017-BR23TV,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV4MN409789-JBHU86,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV2PN351542-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4DV3PN344258-9KHM879,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J95NBA17343-88AUSJ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F40MA119909-42DEIX,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9RF155794-CWD6219,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CV8MN337867-82BLAF,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G6DB5RK4P0119745-G392VE,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST6NF177049-AFP1683,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7PF205685-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F38LA144708-9NAK890,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST6RF168289-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7LF039548-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST5NF144477-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZE5ST1RF252131-MNH1456,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F47MA049941-28BLDR,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST5NF195381-9BAL789,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BVXPN332398-53DZKA,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F41MA121457-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZE5ST3RF166867-113BNCX,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4AL4FV1LC198523-AF25KX,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST8NF163833-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST4PF251166-LJZ7869,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST4PF167011-BNQ9534,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV6PN329577-98AUNT,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7NF144741-FP175062,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV4KC166058-52BYMD,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4CV8KC111773-BNWT12,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9NF145034-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST6NF166259-4595A8,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV2PN306989-9BAP769,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST7NF166738-9LSV924,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9PF181860-31DZIB,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BVXPN344051-SPP2069,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST8RF250492-MNH1453,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9NF108226-97BKUQ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4AA6CV2NC502614-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9NF136611-RGEW23,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST6PF210098-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4BL4BV1PN346397-SPN7688,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST5NF178676-RH6X4R,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1HGCV1F37LA080824-BR64MA,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST9PF175542-9EOF846,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST8NF144358-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1G1ZD5ST8RF176409-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,1N4AA6CV3NC503593-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CN8EV7RL894616-273BNJP,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CN8FV4RL904453-LNZ9632,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CP5CV8RL544391-ZMF729,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3VV3B7AX2LM072560-3762AR,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3TMKB5FN2RM007691-775BNCV,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CN8DV1RL921505-251BNJP,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CN8DV8RL922148-252BNJP,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CN8EV3RL903179-026BNJR,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,5FNRL6H5XMB044225-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNAXUEV0KL307161-01BYMM,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3VW5M7BU0RM094214-REV385,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CP5CVXRL544456-ZMF732,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1CP5CVXRL552041-ZMF735,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J95NBA44011-BQXE51,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMGK5C84KBA16805-LKH701,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J91NBA55331-R005625,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NPEH4J2XMH072421-15BLDX,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5N1AT3AB3MC746892-QMPW65,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5GAERCKW4NJ105402-RYD8166,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5N1AT2MT1LC769925-69BYMP,N
AP_VISVEH_DETAIL_01_20240808011330.dat,4T3LWRFV9RU144318-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5J6RW1H57KA047710-LDJD50,N
AP_VISVEH_DETAIL_01_20240808011330.dat,4T1G11AK9PU812090-N615049,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5N1AZ2AS1LN148490-BR91SN,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5N1AZ2BJXNC119641-CWT9952,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5N1AT2MV3LC748348-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5GAERCKW9NJ166065-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NMS5CAA6LH226129-JBKA70,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NPLM4AG7MH046289-06BKUA,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5GAERCKW6NJ127286-BNZM15,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5GAEVBKW6NJ103544-UCC5044,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NMS33AA6LH204962-6206AR,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NPEJ4J23MH120118-88BKSQ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,5NMP44GL0RH035466-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RDGEG2KR536306-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4AP4KBB24605-78AUEG,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3N1AB8CV6NY256468-ZJZ474,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3KPF24AD6RE783441-RRTB76,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3GNCJPSB7KL194587-RRSX03,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3MVDMABL5MM243310-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3KPF24AD9NE452895-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RDGEG1KR536569-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J9XKBB90108-LKH149,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RC1GGXNR131988-JSM8273,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J96NBA16427-RFT4086,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4K91NBA30475-FL239ABJ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J98RBA52691-DTKV68,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RC1BG1NR217911-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RC1GG3JR107798-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ3RG323191-9306B1,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ3RG322865-9MPA396,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDCB1KT669410-33BLAL,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDBB8KT593301-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJCBB5LT151054-CMR2042,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ5RG323239-38482X2,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ3RG323059-510PYB,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDDB0KT679652-3XYV64,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J94NBA54982-RST2863,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RDGEG1KR536443-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RC1GG5NR175980-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J94NBA40015-8ZKK490,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4K9XNBA55374-8ZTU061,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J98NBA38896-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C3CDZJG8NH171264-JAQU93,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2FMPK4J92NBA53393-8ZTP882,N
AP_VISVEH_DETAIL_01_20240808011330.dat,2C4RC1CG2NR158897-CWV0870,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3TMKB5FN9RM010054-283BNJM,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3TMAZ5CN4PM209361-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3VV1B7AX7MM003341-99,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ0RG341941-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3VV0B7AX7MM117092-1720AP,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDCB9KT660888-26BYNJ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ2RG323621-RA47452,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ4RG322826-99,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ1RG323805-TW9547,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJXRG323799-TW9544,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDBB5KT755000-QNIU50,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C6UR5DJ3RG342016-052BNJS,Y
AP_VISVEH_DETAIL_01_20240808011330.dat,3CZRZ1H5XPM720636-86AUMZ,N
AP_VISVEH_DETAIL_01_20240808011330.dat,3C4NJDCB6KT806373-99,N
